id,vendor_inco_term,shipment_mode,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date
82402,N/A - From RDC,Air,N/A - From RDC,18-Oct-11,3-Oct-11,3-Oct-11
82403,N/A - From RDC,Air Charter,N/A - From RDC,3-Nov-11,28-Sep-11,28-Sep-11
82404,N/A - From RDC,Air Charter,N/A - From RDC,3-Nov-11,28-Sep-11,28-Sep-11
82405,N/A - From RDC,Air Charter,N/A - From RDC,3-Nov-11,28-Sep-11,28-Sep-11
82406,N/A - From RDC,Air Charter,N/A - From RDC,3-Nov-11,28-Sep-11,28-Sep-11
82407,N/A - From RDC,Air,N/A - From RDC,30-Sep-11,15-Sep-11,15-Sep-11
82408,N/A - From RDC,Air,N/A - From RDC,30-Sep-11,15-Sep-11,15-Sep-11
82409,N/A - From RDC,Air,N/A - From RDC,31-Oct-11,10-Oct-11,10-Oct-11
82410,N/A - From RDC,Air,N/A - From RDC,6-Oct-11,11-Oct-11,11-Oct-11
82411,N/A - From RDC,Air,N/A - From RDC,30-Oct-11,1-Nov-11,1-Nov-11
82412,N/A - From RDC,Air,N/A - From RDC,29-Nov-11,29-Nov-11,29-Nov-11
82413,N/A - From RDC,Truck,N/A - From RDC,14-Dec-11,14-Dec-11,14-Dec-11
82414,N/A - From RDC,Air Charter,N/A - From RDC,5-Dec-11,14-Oct-11,14-Oct-11
82415,N/A - From RDC,Air Charter,N/A - From RDC,5-Dec-11,13-Oct-11,13-Oct-11
82416,N/A - From RDC,Truck,N/A - From RDC,25-Jan-12,25-Jan-12,25-Jan-12
82417,N/A - From RDC,Truck,N/A - From RDC,15-Dec-11,19-Nov-11,19-Nov-11
82418,N/A - From RDC,Ocean,N/A - From RDC,10-Jan-12,28-Nov-11,28-Nov-11
82457,N/A - From RDC,Air,N/A - From RDC,21-Mar-12,8-Mar-12,8-Mar-12
82419,N/A - From RDC,Truck,N/A - From RDC,14-Dec-11,14-Dec-11,14-Dec-11
82420,N/A - From RDC,Air,N/A - From RDC,30-Jan-12,22-Dec-11,22-Dec-11
82421,N/A - From RDC,Air,N/A - From RDC,31-Jan-12,22-Dec-11,22-Dec-11
82422,N/A - From RDC,Air Charter,N/A - From RDC,2-Mar-12,18-Dec-11,18-Dec-11
82423,N/A - From RDC,Air Charter,N/A - From RDC,2-Mar-12,18-Dec-11,18-Dec-11
82424,N/A - From RDC,Truck,N/A - From RDC,6-Feb-12,6-Feb-12,6-Feb-12
82425,N/A - From RDC,Air Charter,N/A - From RDC,2-Mar-12,18-Dec-11,18-Dec-11
82426,N/A - From RDC,Air Charter,N/A - From RDC,16-Mar-12,18-Dec-11,18-Dec-11
82427,N/A - From RDC,Air Charter,N/A - From RDC,27-Apr-12,8-Feb-12,8-Feb-12
82428,N/A - From RDC,Air Charter,N/A - From RDC,16-Mar-12,18-Dec-11,18-Dec-11
82429,N/A - From RDC,Air,N/A - From RDC,27-Dec-11,3-Jan-12,3-Jan-12
82430,N/A - From RDC,Truck,N/A - From RDC,29-Feb-12,5-Feb-12,5-Feb-12
82431,N/A - From RDC,Truck,N/A - From RDC,30-Jan-12,20-Jan-12,20-Jan-12
82432,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
82433,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
82434,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
82435,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Feb-12,14-Feb-12
82436,N/A - From RDC,Air,N/A - From RDC,10-Feb-12,14-Feb-12,14-Feb-12
82496,N/A - From RDC,Air Charter,N/A - From RDC,31-Jul-12,24-Jul-12,24-Jul-12
82437,N/A - From RDC,Air,N/A - From RDC,10-Feb-12,14-Feb-12,14-Feb-12
82438,N/A - From RDC,Air,N/A - From RDC,10-Feb-12,14-Feb-12,14-Feb-12
82439,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Mar-12,14-Mar-12
82440,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,11-Apr-12,11-Apr-12
82441,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,13-Apr-12,13-Apr-12
82442,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,23-Mar-12,23-Mar-12
82443,N/A - From RDC,Air,N/A - From RDC,16-Mar-12,14-Mar-12,14-Mar-12
82444,N/A - From RDC,Truck,N/A - From RDC,28-Feb-12,17-Feb-12,17-Feb-12
82445,N/A - From RDC,Truck,N/A - From RDC,15-Feb-12,8-Mar-12,8-Mar-12
82446,N/A - From RDC,Air,N/A - From RDC,22-Mar-12,22-Mar-12,22-Mar-12
82447,N/A - From RDC,Air,N/A - From RDC,22-Mar-12,22-Mar-12,22-Mar-12
82448,N/A - From RDC,Truck,N/A - From RDC,27-Apr-12,17-Feb-12,17-Feb-12
82449,N/A - From RDC,Truck,N/A - From RDC,15-Mar-12,12-Mar-12,12-Mar-12
82450,N/A - From RDC,Truck,N/A - From RDC,29-Feb-12,1-Mar-12,1-Mar-12
82451,N/A - From RDC,Truck,N/A - From RDC,15-Mar-12,12-Mar-12,12-Mar-12
82452,N/A - From RDC,Truck,N/A - From RDC,2-Mar-12,24-Feb-12,24-Feb-12
82453,N/A - From RDC,Truck,N/A - From RDC,6-Apr-12,14-Feb-12,14-Feb-12
82454,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,16-Feb-12,16-Feb-12
82455,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,16-Feb-12,16-Feb-12
82456,N/A - From RDC,Air,N/A - From RDC,30-Mar-12,19-Mar-12,19-Mar-12
82458,N/A - From RDC,Air,N/A - From RDC,21-Mar-12,8-Mar-12,8-Mar-12
82459,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,16-Feb-12,16-Feb-12
82460,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,16-Feb-12,16-Feb-12
82461,N/A - From RDC,Air,N/A - From RDC,12-Mar-12,5-Mar-12,5-Mar-12
82462,N/A - From RDC,Truck,N/A - From RDC,24-Apr-12,27-Feb-12,27-Feb-12
82463,N/A - From RDC,Truck,N/A - From RDC,24-Apr-12,27-Feb-12,27-Feb-12
82464,N/A - From RDC,Truck,N/A - From RDC,24-Apr-12,27-Feb-12,27-Feb-12
82465,N/A - From RDC,Truck,N/A - From RDC,4-May-12,11-Apr-12,11-Apr-12
82466,N/A - From RDC,Air,N/A - From RDC,16-Apr-12,6-Apr-12,6-Apr-12
82467,N/A - From RDC,Truck,N/A - From RDC,13-Apr-12,10-Apr-12,10-Apr-12
82468,N/A - From RDC,Air,N/A - From RDC,26-Apr-12,30-Apr-12,30-Apr-12
82486,N/A - From RDC,Air,N/A - From RDC,5-Jul-12,16-Jul-12,16-Jul-12
82469,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,30-Apr-12,30-Apr-12
82470,N/A - From RDC,Air Charter,N/A - From RDC,20-Jun-12,30-Apr-12,30-Apr-12
82471,N/A - From RDC,Truck,N/A - From RDC,3-Jul-12,18-May-12,18-May-12
82472,N/A - From RDC,Truck,N/A - From RDC,3-Jul-12,18-May-12,18-May-12
82473,N/A - From RDC,Truck,N/A - From RDC,29-Jun-12,22-May-12,22-May-12
82474,N/A - From RDC,Truck,N/A - From RDC,31-May-12,25-May-12,25-May-12
82497,N/A - From RDC,Air Charter,N/A - From RDC,2-Aug-12,24-Jul-12,24-Jul-12
82475,N/A - From RDC,Truck,N/A - From RDC,1-Jun-12,28-May-12,28-May-12
82476,N/A - From RDC,Truck,N/A - From RDC,15-Jun-12,28-May-12,28-May-12
82477,N/A - From RDC,Air,N/A - From RDC,30-May-12,30-May-12,30-May-12
82478,N/A - From RDC,Truck,N/A - From RDC,3-Jul-12,28-Jun-12,28-Jun-12
82479,N/A - From RDC,Air Charter,N/A - From RDC,4-Jul-12,3-Jun-12,3-Jun-12
82480,N/A - From RDC,Air Charter,N/A - From RDC,2-Aug-12,3-Jun-12,3-Jun-12
82481,N/A - From RDC,Truck,N/A - From RDC,14-Aug-12,27-Jun-12,27-Jun-12
82482,N/A - From RDC,Truck,N/A - From RDC,31-Jul-12,27-Jun-12,27-Jun-12
82483,N/A - From RDC,Truck,N/A - From RDC,16-Oct-12,27-Jun-12,27-Jun-12
82484,N/A - From RDC,Air,N/A - From RDC,2-Jul-12,3-Jul-12,3-Jul-12
82485,N/A - From RDC,Air,N/A - From RDC,3-Jul-12,20-Jun-12,20-Jun-12
82487,N/A - From RDC,Air Charter,N/A - From RDC,2-Aug-12,9-Jul-12,9-Jul-12
82489,N/A - From RDC,Air,N/A - From RDC,17-Aug-12,1-Aug-12,1-Aug-12
82490,N/A - From RDC,Truck,N/A - From RDC,5-Sep-12,26-Jul-12,26-Jul-12
82491,N/A - From RDC,Air,N/A - From RDC,31-Jul-12,31-Jul-12,31-Jul-12
82492,N/A - From RDC,Air,N/A - From RDC,31-Jul-12,31-Jul-12,31-Jul-12
82493,N/A - From RDC,Truck,N/A - From RDC,31-Jul-12,1-Aug-12,1-Aug-12
82494,N/A - From RDC,Air Charter,N/A - From RDC,2-Aug-12,24-Jul-12,24-Jul-12
82495,N/A - From RDC,Air,N/A - From RDC,17-Sep-12,14-Aug-12,14-Aug-12
82498,N/A - From RDC,Air,N/A - From RDC,20-Aug-12,18-Aug-12,18-Aug-12
82499,N/A - From RDC,Truck,N/A - From RDC,11-Dec-12,4-Sep-12,4-Sep-12
82500,N/A - From RDC,Truck,N/A - From RDC,30-Nov-12,29-Oct-12,29-Oct-12
82501,N/A - From RDC,Truck,N/A - From RDC,29-Oct-12,27-Aug-12,27-Aug-12
82502,N/A - From RDC,Air,N/A - From RDC,31-Aug-12,14-Aug-12,14-Aug-12
82503,N/A - From RDC,Air,N/A - From RDC,26-Oct-12,26-Oct-12,26-Oct-12
82504,N/A - From RDC,Air,N/A - From RDC,29-Oct-12,29-Oct-12,29-Oct-12
82505,N/A - From RDC,Truck,N/A - From RDC,17-Sep-12,7-Sep-12,7-Sep-12
82506,N/A - From RDC,Truck,N/A - From RDC,25-Sep-12,7-Sep-12,7-Sep-12
82507,N/A - From RDC,Truck,N/A - From RDC,13-Nov-12,5-Sep-12,5-Sep-12
82508,N/A - From RDC,Truck,N/A - From RDC,31-Oct-12,7-Sep-12,7-Sep-12
82509,N/A - From RDC,Air,N/A - From RDC,30-Oct-12,30-Oct-12,30-Oct-12
82510,N/A - From RDC,Air,N/A - From RDC,30-Oct-12,30-Oct-12,30-Oct-12
82511,N/A - From RDC,Air,N/A - From RDC,15-Nov-12,23-Oct-12,23-Oct-12
82512,N/A - From RDC,Air,N/A - From RDC,19-Oct-12,18-Oct-12,18-Oct-12
82513,N/A - From RDC,Truck,N/A - From RDC,29-Oct-12,1-Oct-12,1-Oct-12
82514,N/A - From RDC,Truck,N/A - From RDC,10-Oct-12,5-Oct-12,5-Oct-12
82515,N/A - From RDC,Air,N/A - From RDC,25-Oct-12,22-Oct-12,22-Oct-12
82516,N/A - From RDC,Truck,N/A - From RDC,15-Oct-12,5-Oct-12,5-Oct-12
82518,N/A - From RDC,Air,N/A - From RDC,31-Oct-12,30-Oct-12,30-Oct-12
82519,N/A - From RDC,Air Charter,N/A - From RDC,24-Oct-12,17-Oct-12,17-Oct-12
82520,N/A - From RDC,Air Charter,N/A - From RDC,7-Nov-12,17-Oct-12,17-Oct-12
82522,N/A - From RDC,Truck,N/A - From RDC,31-Oct-12,26-Oct-12,26-Oct-12
82523,N/A - From RDC,Truck,N/A - From RDC,15-Dec-12,24-Oct-12,24-Oct-12
82524,N/A - From RDC,Truck,N/A - From RDC,14-Dec-12,24-Oct-12,24-Oct-12
82525,N/A - From RDC,Air,N/A - From RDC,6-Nov-12,6-Nov-12,6-Nov-12
82526,N/A - From RDC,Truck,N/A - From RDC,31-Dec-12,19-Nov-12,19-Nov-12
82527,N/A - From RDC,Truck,N/A - From RDC,10-Dec-12,19-Nov-12,19-Nov-12
82528,N/A - From RDC,Truck,N/A - From RDC,11-Jan-13,11-Jan-13,11-Jan-13
82529,N/A - From RDC,Truck,N/A - From RDC,21-Dec-12,11-Dec-12,11-Dec-12
82530,N/A - From RDC,Truck,N/A - From RDC,14-Dec-12,11-Dec-12,11-Dec-12
82531,N/A - From RDC,Air,N/A - From RDC,4-Dec-12,4-Dec-12,4-Dec-12
82532,N/A - From RDC,Air,N/A - From RDC,1-Feb-13,1-Feb-13,1-Feb-13
82533,N/A - From RDC,Air,N/A - From RDC,30-Nov-12,4-Dec-12,4-Dec-12
82534,N/A - From RDC,Truck,N/A - From RDC,31-Dec-12,6-Dec-12,6-Dec-12
82535,N/A - From RDC,Truck,N/A - From RDC,10-Jan-13,27-Dec-12,27-Dec-12
82536,N/A - From RDC,Truck,N/A - From RDC,21-Dec-12,13-Dec-12,13-Dec-12
82537,N/A - From RDC,Air,N/A - From RDC,2-Feb-13,2-Feb-13,2-Feb-13
82538,N/A - From RDC,Air,N/A - From RDC,11-Sep-13,11-Sep-13,11-Sep-13
82539,N/A - From RDC,Air,N/A - From RDC,11-Sep-13,11-Sep-13,11-Sep-13
82540,N/A - From RDC,Truck,N/A - From RDC,11-Feb-13,11-Feb-13,11-Feb-13
82541,N/A - From RDC,Air Charter,N/A - From RDC,11-Feb-13,11-Feb-13,11-Feb-13
82542,N/A - From RDC,Air,N/A - From RDC,11-Feb-13,7-Mar-13,7-Mar-13
82544,N/A - From RDC,Truck,N/A - From RDC,28-Mar-13,28-Feb-13,28-Feb-13
82545,N/A - From RDC,Truck,N/A - From RDC,28-Mar-13,28-Feb-13,28-Feb-13
82546,N/A - From RDC,Air,N/A - From RDC,4-Apr-13,7-Mar-13,7-Mar-13
82547,N/A - From RDC,Air,N/A - From RDC,31-Mar-13,22-Mar-13,22-Mar-13
82548,N/A - From RDC,Air Charter,N/A - From RDC,15-Mar-13,21-Feb-13,21-Feb-13
82549,N/A - From RDC,Truck,N/A - From RDC,14-Mar-13,14-Mar-13,14-Mar-13
82550,N/A - From RDC,Truck,N/A - From RDC,15-Mar-13,14-Mar-13,14-Mar-13
82551,N/A - From RDC,Truck,N/A - From RDC,31-Mar-13,14-Mar-13,14-Mar-13
82552,N/A - From RDC,Truck,N/A - From RDC,31-Mar-13,14-Mar-13,14-Mar-13
82553,N/A - From RDC,Truck,N/A - From RDC,29-Mar-13,6-Mar-13,6-Mar-13
82554,N/A - From RDC,Air,N/A - From RDC,9-Apr-13,14-Mar-13,14-Mar-13
82555,N/A - From RDC,Air,N/A - From RDC,9-Apr-13,14-Mar-13,14-Mar-13
82556,N/A - From RDC,Air Charter,N/A - From RDC,15-Mar-13,21-Feb-13,21-Feb-13
82557,N/A - From RDC,Air Charter,N/A - From RDC,15-Mar-13,21-Feb-13,21-Feb-13
82558,N/A - From RDC,Air Charter,N/A - From RDC,15-Mar-13,21-Feb-13,21-Feb-13
82559,N/A - From RDC,Truck,N/A - From RDC,31-Jul-13,14-Mar-13,14-Mar-13
82560,N/A - From RDC,Truck,N/A - From RDC,18-Apr-13,15-Mar-13,15-Mar-13
82562,N/A - From RDC,Air,N/A - From RDC,17-Apr-13,23-Apr-13,23-Apr-13
82564,N/A - From RDC,Truck,N/A - From RDC,31-Jul-13,13-Apr-13,13-Apr-13
82565,N/A - From RDC,Air,N/A - From RDC,27-Nov-13,27-Nov-13,22-Jan-14
82566,N/A - From RDC,Air,N/A - From RDC,18-Apr-13,19-Apr-13,19-Apr-13
82567,N/A - From RDC,Air,N/A - From RDC,30-Apr-13,26-Apr-13,26-Apr-13
82568,N/A - From RDC,Air,N/A - From RDC,4-Jul-13,4-Jul-13,4-Jul-13
82569,N/A - From RDC,Air,N/A - From RDC,31-May-13,23-May-13,23-May-13
82570,N/A - From RDC,Truck,N/A - From RDC,7-Jun-13,7-Jun-13,7-Jun-13
82571,N/A - From RDC,Air,N/A - From RDC,30-Apr-13,24-Apr-13,24-Apr-13
82572,N/A - From RDC,Air,N/A - From RDC,9-May-13,7-May-13,7-May-13
82573,N/A - From RDC,Truck,N/A - From RDC,1-Aug-13,1-Aug-13,1-Aug-13
82574,N/A - From RDC,Air Charter,N/A - From RDC,21-May-13,6-May-13,6-May-13
82575,N/A - From RDC,Truck,N/A - From RDC,28-Jun-13,7-Jun-13,7-Jun-13
82577,N/A - From RDC,Air Charter,N/A - From RDC,21-May-13,10-May-13,10-May-13
82578,N/A - From RDC,Truck,N/A - From RDC,26-Jul-13,26-Jul-13,26-Jul-13
82582,N/A - From RDC,Truck,N/A - From RDC,25-Jun-13,7-Jun-13,7-Jun-13
82583,N/A - From RDC,Truck,N/A - From RDC,31-May-13,18-Jun-13,18-Jun-13
82584,N/A - From RDC,Air Charter,N/A - From RDC,28-May-13,28-May-13,28-May-13
82585,N/A - From RDC,Air Charter,N/A - From RDC,4-Jun-13,29-May-13,29-May-13
82588,N/A - From RDC,Air Charter,N/A - From RDC,22-Jul-13,14-Jul-13,14-Jul-13
82589,N/A - From RDC,Air Charter,N/A - From RDC,22-Jul-13,31-Jul-13,31-Jul-13
82590,N/A - From RDC,Air,N/A - From RDC,6-Aug-13,23-Aug-13,23-Aug-13
82591,N/A - From RDC,Truck,N/A - From RDC,29-Aug-13,10-Sep-13,10-Sep-13
82593,N/A - From RDC,Air,N/A - From RDC,6-Aug-13,21-May-13,18-Nov-14
82594,N/A - From RDC,Air,N/A - From RDC,30-Aug-13,10-Aug-13,10-Aug-13
82595,N/A - From RDC,Air,N/A - From RDC,27-Aug-13,8-Feb-14,11-Mar-14
82596,N/A - From RDC,Air,N/A - From RDC,27-Aug-13,8-Feb-14,11-Mar-14
82597,N/A - From RDC,Truck,N/A - From RDC,30-Jul-13,15-Aug-13,15-Aug-13
82599,N/A - From RDC,Truck,N/A - From RDC,27-Sep-13,27-Sep-13,27-Sep-13
82600,N/A - From RDC,Truck,N/A - From RDC,18-Sep-13,20-Sep-13,20-Sep-13
82601,N/A - From RDC,Truck,N/A - From RDC,25-Oct-13,1-Oct-13,9-Oct-13
82602,N/A - From RDC,Truck,N/A - From RDC,30-Sep-13,20-Sep-13,20-Sep-13
82603,N/A - From RDC,Air,N/A - From RDC,30-Sep-13,4-Oct-13,22-Oct-13
82604,N/A - From RDC,Air,N/A - From RDC,3-Nov-13,5-Nov-13,12-Nov-13
82605,N/A - From RDC,Air,N/A - From RDC,3-Nov-13,5-Nov-13,12-Nov-13
82606,N/A - From RDC,Truck,N/A - From RDC,30-Sep-13,9-Oct-13,18-Oct-13
82611,N/A - From RDC,Truck,N/A - From RDC,31-Oct-13,4-Nov-13,6-Nov-13
82612,N/A - From RDC,Air Charter,N/A - From RDC,31-Oct-13,14-Oct-13,24-Oct-13
82613,N/A - From RDC,Air,N/A - From RDC,31-Oct-13,27-Jan-14,4-Mar-14
82617,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,23-Dec-13,17-Jan-14
82618,N/A - From RDC,Air,N/A - From RDC,31-Dec-13,2-Dec-13,20-Dec-13
82619,N/A - From RDC,Air,N/A - From RDC,31-Dec-13,2-Dec-13,20-Dec-13
82620,N/A - From RDC,Air,N/A - From RDC,15-Nov-13,26-Jan-14,4-Mar-14
82621,N/A - From RDC,Truck,N/A - From RDC,15-Jan-14,15-Jan-14,31-Jan-14
82622,N/A - From RDC,Truck,N/A - From RDC,29-Nov-13,10-Dec-13,8-Jan-14
82623,N/A - From RDC,Truck,N/A - From RDC,10-Dec-13,10-Dec-13,8-Jan-14
82625,N/A - From RDC,Air Charter,N/A - From RDC,31-Dec-13,26-Nov-13,5-Dec-13
82626,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,13-Jan-14,23-Jan-14
82627,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,19-Feb-14,24-Feb-14
82629,N/A - From RDC,Air,N/A - From RDC,31-Jan-14,7-Feb-14,24-Feb-14
82631,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,10-Jan-14,31-Jan-14
82633,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,10-Feb-14,17-Mar-14
82634,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,20-Feb-14,19-Mar-14
82635,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,10-Feb-14,19-Mar-14
82636,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,10-Feb-14,19-Mar-14
82637,N/A - From RDC,Truck,N/A - From RDC,13-Feb-14,24-Jan-14,17-Mar-14
82639,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,10-Feb-14,19-Mar-14
82640,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,3-Feb-14,24-Feb-14
82641,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,19-Feb-14,24-Feb-14
82645,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,12-Feb-14,4-Mar-14
82646,N/A - From RDC,Air,N/A - From RDC,26-Mar-14,26-Mar-14,28-Apr-14
82648,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,20-Feb-14,19-Mar-14
82649,N/A - From RDC,Truck,N/A - From RDC,10-Mar-14,20-Feb-14,19-Mar-14
82650,N/A - From RDC,Truck,N/A - From RDC,31-Jan-14,19-Feb-14,24-Feb-14
82651,N/A - From RDC,Air,N/A - From RDC,28-Feb-14,18-Feb-14,4-Mar-14
82653,N/A - From RDC,Truck,N/A - From RDC,3-Jun-14,3-Jun-14,11-Jun-14
82654,N/A - From RDC,Air,N/A - From RDC,30-May-14,19-May-14,26-Jun-14
82655,N/A - From RDC,Truck,N/A - From RDC,28-Mar-14,11-Apr-14,28-Apr-14
82656,N/A - From RDC,Truck,N/A - From RDC,30-Apr-14,2-May-14,7-May-14
82657,N/A - From RDC,Truck,N/A - From RDC,20-Apr-14,18-Apr-14,28-Apr-14
82661,N/A - From RDC,Air,N/A - From RDC,26-Mar-14,13-May-14,16-May-14
82662,N/A - From RDC,Truck,N/A - From RDC,31-Mar-14,18-Apr-14,7-May-14
82663,N/A - From RDC,Truck,N/A - From RDC,23-May-14,23-May-14,4-Jun-14
82664,N/A - From RDC,Truck,N/A - From RDC,19-May-14,19-May-14,4-Jun-14
82665,N/A - From RDC,Truck,N/A - From RDC,30-Apr-14,25-Apr-14,11-Jun-14
82666,N/A - From RDC,Truck,N/A - From RDC,30-Apr-14,22-Apr-14,11-Jun-14
82667,N/A - From RDC,Air,N/A - From RDC,30-Apr-14,23-Apr-14,11-Jun-14
82668,N/A - From RDC,Truck,N/A - From RDC,5-May-14,6-Jun-14,20-Jun-14
82669,N/A - From RDC,Truck,N/A - From RDC,4-Jul-14,3-Jun-14,19-Jun-14
82670,N/A - From RDC,Air,N/A - From RDC,8-Apr-14,18-Apr-14,22-May-14
82671,N/A - From RDC,Truck,N/A - From RDC,5-May-14,18-Jun-14,1-Jul-14
82672,N/A - From RDC,Truck,N/A - From RDC,15-May-14,12-May-14,30-Jun-14
82674,N/A - From RDC,Truck,N/A - From RDC,30-May-14,2-Jun-14,6-Jun-14
82675,N/A - From RDC,Truck,N/A - From RDC,30-Jun-14,21-Jun-14,1-Jul-14
82676,N/A - From RDC,Truck,N/A - From RDC,30-Jun-14,4-Jun-14,10-Jul-14
82677,N/A - From RDC,Truck,N/A - From RDC,29-Aug-14,4-Jun-14,10-Jul-14
82678,N/A - From RDC,Truck,N/A - From RDC,4-Jun-14,16-Jun-14,10-Jul-14
82680,N/A - From RDC,Truck,N/A - From RDC,30-Jun-14,30-Jun-14,1-Jul-14
82683,N/A - From RDC,Truck,N/A - From RDC,15-Aug-14,15-Aug-14,22-Sep-14
82685,N/A - From RDC,Air,N/A - From RDC,31-Jul-14,25-Sep-14,6-Oct-14
82687,N/A - From RDC,Truck,N/A - From RDC,30-Sep-14,2-Oct-14,22-Oct-14
82688,N/A - From RDC,Truck,N/A - From RDC,30-Aug-14,15-Sep-14,17-Oct-14
82691,N/A - From RDC,Truck,N/A - From RDC,29-Aug-14,4-Sep-14,6-Oct-14
82693,N/A - From RDC,Air,N/A - From RDC,22-Sep-14,30-Sep-14,17-Nov-14
82694,N/A - From RDC,Air Charter,N/A - From RDC,30-Jun-14,20-Jun-14,25-Jun-14
82695,N/A - From RDC,Air Charter,N/A - From RDC,30-Jun-14,20-Jun-14,25-Jun-14
82696,N/A - From RDC,Air Charter,N/A - From RDC,31-Jul-14,20-Jun-14,25-Jun-14
82697,N/A - From RDC,Truck,N/A - From RDC,31-Jul-14,25-Jul-14,31-Jul-14
82698,N/A - From RDC,Air Charter,N/A - From RDC,31-Oct-14,20-Jun-14,25-Jun-14
82699,N/A - From RDC,Truck,N/A - From RDC,18-Sep-14,25-Sep-14,7-Nov-14
82700,N/A - From RDC,Truck,N/A - From RDC,31-Jul-14,25-Jul-14,31-Jul-14
82701,N/A - From RDC,Truck,N/A - From RDC,4-Sep-14,3-Sep-14,6-Oct-14
82702,N/A - From RDC,Truck,N/A - From RDC,30-Sep-14,29-Jun-14,4-Aug-14
82703,N/A - From RDC,Truck,N/A - From RDC,30-Sep-14,29-Jun-14,4-Aug-14
82704,N/A - From RDC,Truck,N/A - From RDC,30-Sep-14,29-Jun-14,4-Aug-14
82705,N/A - From RDC,Truck,N/A - From RDC,29-Aug-14,25-Aug-14,28-Aug-14
82706,N/A - From RDC,Air,N/A - From RDC,1-Sep-14,1-Sep-14,2-Sep-14
82707,N/A - From RDC,Air,N/A - From RDC,13-Aug-14,24-Sep-14,6-Nov-14
82708,N/A - From RDC,Air,N/A - From RDC,13-Aug-14,24-Sep-14,6-Nov-14
82709,N/A - From RDC,Air,N/A - From RDC,13-Aug-14,24-Sep-14,6-Nov-14
82710,N/A - From RDC,Air,N/A - From RDC,30-Sep-14,30-Jul-14,5-Sep-14
82711,N/A - From RDC,Air,N/A - From RDC,30-Sep-14,30-Jul-14,5-Sep-14
82712,N/A - From RDC,Air,N/A - From RDC,30-Sep-14,30-Jul-14,5-Sep-14
82713,N/A - From RDC,Truck,N/A - From RDC,29-Aug-14,5-Nov-14,7-Nov-14
82714,N/A - From RDC,Truck,N/A - From RDC,31-Oct-14,18-Aug-14,5-Sep-14
82721,N/A - From RDC,Truck,N/A - From RDC,31-Dec-14,27-Oct-14,7-Nov-14
82723,N/A - From RDC,Truck,N/A - From RDC,31-Aug-14,30-Oct-14,13-Nov-14
82724,N/A - From RDC,Air,N/A - From RDC,29-Jul-14,10-Jul-14,17-Jul-14
82725,N/A - From RDC,Air,N/A - From RDC,30-Jan-15,16-Dec-14,17-Dec-14
82726,N/A - From RDC,Truck,N/A - From RDC,30-Sep-14,27-Oct-14,7-Nov-14
82727,N/A - From RDC,Air Charter,N/A - From RDC,30-Sep-14,3-Sep-14,5-Sep-14
82729,N/A - From RDC,Truck,N/A - From RDC,30-Sep-14,15-Sep-14,25-Sep-14
82730,N/A - From RDC,Air,N/A - From RDC,30-Sep-14,15-Oct-14,22-Oct-14
82731,N/A - From RDC,Truck,N/A - From RDC,30-Oct-14,17-Oct-14,7-Nov-14
82732,N/A - From RDC,Truck,N/A - From RDC,31-Oct-14,30-Oct-14,13-Nov-14
82733,N/A - From RDC,Truck,N/A - From RDC,31-Dec-14,28-Oct-14,13-Nov-14
82735,N/A - From RDC,Truck,N/A - From RDC,31-Oct-14,2-Oct-14,22-Oct-14
82736,N/A - From RDC,Air,N/A - From RDC,31-Oct-14,15-Oct-14,28-Oct-14
82739,N/A - From RDC,Truck,N/A - From RDC,31-Oct-14,17-Oct-14,7-Nov-14
82740,N/A - From RDC,Truck,N/A - From RDC,14-Nov-14,30-Oct-14,7-Nov-14
82742,N/A - From RDC,Truck,N/A - From RDC,30-Oct-14,3-Nov-14,10-Nov-14
